store_id,product_id,current_stock,in_transit_stock,reserved_stock,target_stock_level,reorder_point,capital_allocated,weeks_of_cover
STORE_08,PROD_029,7,0,0,9,4,210000.0,2.8
STORE_08,PROD_030,1,0,0,1,2,25000.0,10.0
STORE_08,PROD_031,6,0,0,8,4,105000.0,3.25
STORE_08,PROD_032,5,0,0,4,2,105000.0,6.5
STORE_08,PROD_033,7,0,0,7,3,161000.0,2.82
STORE_08,PROD_034,7,0,0,6,3,112000.0,8.09
STORE_08,PROD_035,4,0,0,4,2,68800.0,5.33
STORE_08,PROD_036,8,0,0,7,3,116000.0,3.41
STORE_08,PROD_037,8,0,0,7,3,156000.0,4.33
STORE_08,PROD_038,9,0,0,8,4,243000.0,3.74
STORE_08,PROD_039,0,0,0,0,2,0.0,0.0
STORE_08,PROD_040,2,0,0,2,2,84000.0,3.06
STORE_08,PROD_041,4,0,0,3,2,184000.0,5.94
STORE_08,PROD_042,2,0,0,3,2,100000.0,3.71
STORE_08,PROD_043,0,0,0,0,2,0.0,0.0
STORE_08,PROD_044,1,0,0,1,2,58000.0,5.78
STORE_08,PROD_045,4,0,0,3,2,140000.0,5.33
STORE_08,PROD_046,2,0,0,2,2,80000.0,2.74
STORE_08,PROD_047,2,0,0,2,2,88000.0,3.71
STORE_08,PROD_048,2,0,0,2,2,96000.0,3.85
STORE_08,PROD_049,1,0,0,1,2,52000.0,4.33
STORE_08,PROD_050,2,0,0,2,2,86000.0,3.47
STORE_08,PROD_051,0,0,0,0,2,0.0,0.0
STORE_08,PROD_052,1,0,0,1,2,39000.0,5.2
STORE_08,PROD_053,0,0,0,0,2,0.0,0.0
STORE_08,PROD_054,0,0,0,0,2,0.0,0.0
STORE_08,PROD_055,0,0,0,0,2,0.0,0.0
STORE_08,PROD_056,0,0,0,0,2,0.0,0.0
STORE_08,PROD_057,0,0,0,0,2,0.0,0.0
STORE_08,PROD_058,0,0,0,0,2,0.0,0.0
STORE_08,PROD_059,0,0,0,0,2,0.0,0.0
STORE_08,PROD_060,0,0,0,0,2,0.0,0.0
STORE_09,PROD_001,6,0,0,6,3,39000.0,2.94
STORE_09,PROD_002,6,0,0,5,2,51000.0,3.9
STORE_09,PROD_003,4,0,0,4,2,28800.0,7.17
STORE_09,PROD_004,2,0,0,3,2,15600.0,2.54
STORE_09,PROD_005,0,0,0,0,2,0.0,0.0
STORE_09,PROD_006,7,0,0,7,3,43400.0,3.19
STORE_09,PROD_007,6,0,0,6,3,54000.0,2.76
STORE_09,PROD_008,5,0,0,7,3,47500.0,3.1
STORE_09,PROD_009,7,0,0,6,3,77000.0,3.28
STORE_09,PROD_010,6,0,0,8,4,72000.0,3.76
STORE_09,PROD_011,3,0,0,4,2,31500.0,4.73
STORE_09,PROD_012,2,0,0,3,2,22400.0,3.06
STORE_09,PROD_013,7,0,0,7,3,57400.0,3.19
STORE_09,PROD_014,7,0,0,7,3,71400.0,4.33
STORE_09,PROD_015,3,0,0,3,2,29400.0,3.8
STORE_09,PROD_016,4,0,0,5,2,46000.0,2.42
STORE_09,PROD_017,1,0,0,1,2,6800.0,10.0
STORE_09,PROD_018,5,0,0,6,3,37000.0,5.0
STORE_09,PROD_019,2,0,0,2,2,28000.0,6.12
STORE_09,PROD_020,4,0,0,5,2,62000.0,3.25
STORE_09,PROD_021,3,0,0,4,2,54000.0,2.48
STORE_09,PROD_022,3,0,0,4,2,61500.0,2.84
STORE_09,PROD_023,2,0,0,3,2,44000.0,5.2
STORE_09,PROD_024,2,0,0,2,2,49000.0,4.95
STORE_09,PROD_025,4,0,0,4,2,66000.0,3.25
STORE_09,PROD_026,4,0,0,4,2,76000.0,3.3
STORE_09,PROD_027,4,0,0,5,2,104000.0,4.08
STORE_09,PROD_028,4,0,0,4,2,112000.0,4.0
STORE_09,PROD_029,3,0,0,4,2,90000.0,2.56
STORE_09,PROD_030,1,0,0,1,2,25000.0,10.0
STORE_09,PROD_031,5,0,0,5,2,87500.0,4.91
STORE_09,PROD_032,2,0,0,2,2,42000.0,5.2
STORE_09,PROD_033,5,0,0,4,2,115000.0,4.06
STORE_09,PROD_034,4,0,0,3,2,64000.0,9.9
STORE_09,PROD_035,2,0,0,2,2,34400.0,4.95
STORE_09,PROD_036,4,0,0,4,2,58000.0,3.53
STORE_09,PROD_037,3,0,0,4,2,58500.0,3.06
STORE_09,PROD_038,4,0,0,4,2,108000.0,3.25
STORE_09,PROD_039,0,0,0,0,2,0.0,0.0
STORE_09,PROD_040,2,0,0,2,2,84000.0,3.71
STORE_09,PROD_041,2,0,0,2,2,92000.0,5.2
STORE_09,PROD_042,3,0,0,3,2,150000.0,6.24
STORE_09,PROD_043,0,0,0,0,2,0.0,0.0
STORE_09,PROD_044,1,0,0,1,2,58000.0,6.5
STORE_09,PROD_045,2,0,0,2,2,70000.0,3.85
STORE_09,PROD_046,2,0,0,2,2,80000.0,4.52
STORE_09,PROD_047,2,0,0,2,2,88000.0,5.2
STORE_09,PROD_048,2,0,0,2,2,96000.0,4.33
STORE_09,PROD_049,1,0,0,1,2,52000.0,6.5
STORE_09,PROD_050,2,0,0,2,2,86000.0,4.73
STORE_09,PROD_051,0,0,0,0,2,0.0,0.0
STORE_09,PROD_052,1,0,0,1,2,39000.0,8.67
STORE_09,PROD_053,0,0,0,0,2,0.0,0.0
STORE_09,PROD_054,0,0,0,0,2,0.0,0.0
STORE_09,PROD_055,0,0,0,0,2,0.0,0.0
STORE_09,PROD_056,0,0,0,0,2,0.0,0.0
STORE_09,PROD_057,0,0,0,0,2,0.0,0.0
STORE_09,PROD_058,0,0,0,0,2,0.0,0.0
STORE_09,PROD_059,0,0,0,0,2,0.0,0.0
STORE_09,PROD_060,0,0,0,0,2,0.0,0.0
STORE_10,PROD_001,5,0,0,6,3,32500.0,3.06
STORE_10,PROD_002,4,0,0,5,2,34000.0,3.47
STORE_10,PROD_003,2,0,0,2,2,14400.0,4.95
STORE_10,PROD_004,2,0,0,2,2,15600.0,3.59
STORE_10,PROD_005,0,0,0,0,2,0.0,0.0
STORE_10,PROD_006,7,0,0,6,3,43400.0,4.28
STORE_10,PROD_007,4,0,0,5,2,36000.0,2.48
STORE_10,PROD_008,4,0,0,4,2,38000.0,3.25
STORE_10,PROD_009,4,0,0,5,2,44000.0,2.45
STORE_10,PROD_010,5,0,0,5,2,60000.0,4.13
STORE_10,PROD_011,3,0,0,3,2,31500.0,7.09
STORE_10,PROD_012,2,0,0,2,2,22400.0,3.85
STORE_10,PROD_013,4,0,0,5,2,32800.0,2.39
STORE_10,PROD_014,5,0,0,5,2,51000.0,3.94
STORE_10,PROD_015,2,0,0,2,2,19600.0,3.85
STORE_10,PROD_016,6,0,0,6,3,69000.0,4.8
STORE_10,PROD_017,1,0,0,1,2,6800.0,10.0
STORE_10,PROD_018,3,0,0,4,2,22200.0,5.78
STORE_10,PROD_019,1,0,0,2,2,14000.0,3.06
STORE_10,PROD_020,3,0,0,4,2,46500.0,2.74
STORE_10,PROD_021,4,0,0,4,2,72000.0,3.85
STORE_10,PROD_022,4,0,0,4,2,82000.0,4.73
STORE_10,PROD_023,2,0,0,3,2,44000.0,5.78
STORE_10,PROD_024,2,0,0,2,2,49000.0,4.73
STORE_10,PROD_025,3,0,0,4,2,49500.0,2.89
STORE_10,PROD_026,4,0,0,4,2,76000.0,3.92
STORE_10,PROD_027,4,0,0,4,2,104000.0,4.73
STORE_10,PROD_028,4,0,0,5,2,112000.0,4.33
STORE_10,PROD_029,3,0,0,3,2,90000.0,2.74
STORE_10,PROD_030,0,0,0,0,2,0.0,0.0
STORE_10,PROD_031,2,0,0,3,2,35000.0,2.31
STORE_10,PROD_032,2,0,0,2,2,42000.0,5.2
STORE_10,PROD_033,3,0,0,3,2,69000.0,2.84
STORE_10,PROD_034,3,0,0,3,2,48000.0,8.67
STORE_10,PROD_035,2,0,0,2,2,34400.0,6.12
STORE_10,PROD_036,5,0,0,4,2,72500.0,4.91
STORE_10,PROD_037,2,0,0,3,2,39000.0,2.31
STORE_10,PROD_038,3,0,0,3,2,81000.0,2.89
STORE_10,PROD_039,0,0,0,0,2,0.0,0.0
STORE_10,PROD_040,3,0,0,3,2,126000.0,3.71
STORE_10,PROD_041,3,0,0,3,2,138000.0,3.9
STORE_10,PROD_042,2,0,0,2,2,100000.0,3.59
STORE_10,PROD_043,0,0,0,0,2,0.0,0.0
STORE_10,PROD_044,1,0,0,1,2,58000.0,4.73
STORE_10,PROD_045,2,0,0,3,2,70000.0,2.54
STORE_10,PROD_046,3,0,0,3,2,120000.0,3.55
STORE_10,PROD_047,3,0,0,3,2,132000.0,5.57
STORE_10,PROD_048,2,0,0,2,2,96000.0,3.71
STORE_10,PROD_049,1,0,0,1,2,52000.0,4.33
STORE_10,PROD_050,2,0,0,2,2,86000.0,3.71
STORE_10,PROD_051,1,0,0,1,2,37000.0,10.0
STORE_10,PROD_052,1,0,0,1,2,39000.0,5.78
STORE_10,PROD_053,0,0,0,0,2,0.0,0.0
STORE_10,PROD_054,0,0,0,0,2,0.0,0.0
STORE_10,PROD_055,0,0,0,0,2,0.0,0.0
STORE_10,PROD_056,1,0,0,1,2,102000.0,10.0
STORE_10,PROD_057,0,0,0,0,2,0.0,0.0
STORE_10,PROD_058,1,0,0,1,2,118000.0,10.0
STORE_10,PROD_059,1,0,0,1,2,78000.0,10.0
STORE_10,PROD_060,1,0,0,1,2,85000.0,10.0
STORE_11,PROD_001,5,0,0,5,2,32500.0,2.86
STORE_11,PROD_002,7,0,0,6,3,59500.0,5.35
STORE_11,PROD_003,2,0,0,3,2,14400.0,4.95
STORE_11,PROD_004,2,0,0,2,2,15600.0,3.47
STORE_11,PROD_005,0,0,0,0,2,0.0,0.0
STORE_11,PROD_006,4,0,0,6,3,24800.0,2.29
STORE_11,PROD_007,6,0,0,5,2,54000.0,3.35
STORE_11,PROD_008,7,0,0,6,3,66500.0,5.6
STORE_11,PROD_009,5,0,0,5,2,55000.0,2.8
STORE_11,PROD_010,7,0,0,6,3,84000.0,5.52
STORE_11,PROD_011,5,0,0,4,2,52500.0,10.0
STORE_11,PROD_012,4,0,0,3,2,44800.0,6.93
STORE_11,PROD_013,7,0,0,7,3,57400.0,3.96
STORE_11,PROD_014,4,0,0,5,2,40800.0,3.1
STORE_11,PROD_015,3,0,0,3,2,29400.0,4.88
STORE_11,PROD_016,4,0,0,5,2,46000.0,3.15
STORE_11,PROD_017,1,0,0,1,2,6800.0,10.0
STORE_11,PROD_018,3,0,0,3,2,22200.0,5.38
STORE_11,PROD_019,2,0,0,3,2,28000.0,5.78
STORE_11,PROD_020,5,0,0,4,2,77500.0,4.26
STORE_11,PROD_021,5,0,0,4,2,90000.0,4.26
STORE_11,PROD_022,6,0,0,5,2,123000.0,5.89
STORE_11,PROD_023,2,0,0,3,2,44000.0,5.47
STORE_11,PROD_024,2,0,0,2,2,49000.0,4.95
STORE_11,PROD_025,5,0,0,4,2,82500.0,4.13
STORE_11,PROD_026,4,0,0,4,2,76000.0,3.3
STORE_11,PROD_027,4,0,0,4,2,104000.0,4.33
STORE_11,PROD_028,3,0,0,4,2,84000.0,2.84
STORE_11,PROD_029,4,0,0,4,2,120000.0,3.41
STORE_11,PROD_030,1,0,0,1,2,25000.0,10.0
STORE_11,PROD_031,5,0,0,5,2,87500.0,5.1
STORE_11,PROD_032,1,0,0,2,2,21000.0,2.6
STORE_11,PROD_033,5,0,0,4,2,115000.0,4.06
STORE_11,PROD_034,2,0,0,2,2,32000.0,5.78
STORE_11,PROD_035,1,0,0,2,2,17200.0,2.36
STORE_11,PROD_036,3,0,0,4,2,43500.0,2.56
STORE_11,PROD_037,6,0,0,5,2,117000.0,6.12
STORE_11,PROD_038,6,0,0,5,2,162000.0,4.73
STORE_11,PROD_039,0,0,0,0,2,0.0,0.0
STORE_11,PROD_040,2,0,0,2,2,84000.0,2.67
STORE_11,PROD_041,3,0,0,3,2,138000.0,3.9
STORE_11,PROD_042,3,0,0,3,2,150000.0,5.38
STORE_11,PROD_043,0,0,0,0,2,0.0,0.0
STORE_11,PROD_044,1,0,0,1,2,58000.0,4.33
STORE_11,PROD_045,2,0,0,3,2,70000.0,2.67
STORE_11,PROD_046,3,0,0,3,2,120000.0,3.9
STORE_11,PROD_047,2,0,0,2,2,88000.0,3.71
STORE_11,PROD_048,3,0,0,3,2,144000.0,5.57
STORE_11,PROD_049,1,0,0,1,2,52000.0,4.33
STORE_11,PROD_050,2,0,0,3,2,86000.0,3.71
STORE_11,PROD_051,0,0,0,0,2,0.0,0.0
STORE_11,PROD_052,1,0,0,1,2,39000.0,5.2
STORE_11,PROD_053,0,0,0,0,2,0.0,0.0
STORE_11,PROD_054,0,0,0,0,2,0.0,0.0
STORE_11,PROD_055,0,0,0,0,2,0.0,0.0
STORE_11,PROD_056,1,0,0,1,2,102000.0,10.0
STORE_11,PROD_057,0,0,0,0,2,0.0,0.0
STORE_11,PROD_058,0,0,0,0,2,0.0,0.0
STORE_11,PROD_059,0,0,0,0,2,0.0,0.0
STORE_11,PROD_060,1,0,0,1,2,85000.0,10.0
STORE_12,PROD_001,5,0,0,6,3,32500.0,2.34
STORE_12,PROD_002,7,0,0,7,3,59500.0,4.18
STORE_12,PROD_003,4,0,0,4,2,28800.0,7.7
STORE_12,PROD_004,4,0,0,4,2,31200.0,4.95
STORE_12,PROD_005,0,0,0,0,2,0.0,0.0
STORE_12,PROD_006,7,0,0,8,4,43400.0,3.14
STORE_12,PROD_007,4,0,0,6,3,36000.0,1.89
STORE_12,PROD_008,7,0,0,6,3,66500.0,4.18
STORE_12,PROD_009,6,0,0,7,3,66000.0,2.79
STORE_12,PROD_010,5,0,0,7,3,60000.0,3.02
STORE_12,PROD_011,6,0,0,5,2,63000.0,8.67
STORE_12,PROD_012,2,0,0,3,2,22400.0,3.06
STORE_12,PROD_013,6,0,0,8,4,49200.0,2.79
STORE_12,PROD_014,7,0,0,6,3,71400.0,4.18
STORE_12,PROD_015,2,0,0,3,2,19600.0,2.74
STORE_12,PROD_016,10,0,0,8,4,115000.0,5.65
STORE_12,PROD_017,1,0,0,1,2,6800.0,10.0
STORE_12,PROD_018,7,0,0,6,3,51800.0,6.62
STORE_12,PROD_019,2,0,0,2,2,28000.0,6.5
STORE_12,PROD_020,2,0,0,3,2,31000.0,2.08
STORE_12,PROD_021,3,0,0,3,2,54000.0,3.06
STORE_12,PROD_022,3,0,0,4,2,61500.0,3.63
STORE_12,PROD_023,3,0,0,3,2,66000.0,8.67
STORE_12,PROD_024,2,0,0,2,2,49000.0,5.78
STORE_12,PROD_025,3,0,0,4,2,49500.0,3.06
STORE_12,PROD_026,3,0,0,4,2,57000.0,2.89
STORE_12,PROD_027,3,0,0,3,2,78000.0,3.39
STORE_12,PROD_028,2,0,0,3,2,56000.0,2.48
STORE_12,PROD_029,5,0,0,4,2,150000.0,4.73
STORE_12,PROD_030,1,0,0,1,2,25000.0,10.0
STORE_12,PROD_031,4,0,0,4,2,70000.0,4.43
STORE_12,PROD_032,2,0,0,2,2,42000.0,5.47
STORE_12,PROD_033,5,0,0,4,2,115000.0,5.1
STORE_12,PROD_034,3,0,0,3,2,48000.0,9.18
STORE_12,PROD_035,1,0,0,2,2,17200.0,3.06
STORE_12,PROD_036,3,0,0,3,2,43500.0,3.0
STORE_12,PROD_037,2,0,0,3,2,39000.0,2.48
STORE_12,PROD_038,4,0,0,3,2,108000.0,4.0
STORE_12,PROD_039,0,0,0,0,2,0.0,0.0
STORE_12,PROD_040,1,0,0,1,2,42000.0,10.0
STORE_12,PROD_041,1,0,0,1,2,46000.0,10.0
STORE_12,PROD_042,1,0,0,1,2,50000.0,10.0
STORE_12,PROD_043,0,0,0,0,2,0.0,0.0
STORE_12,PROD_044,1,0,0,1,2,58000.0,10.0
STORE_12,PROD_045,1,0,0,1,2,35000.0,10.0
STORE_12,PROD_046,1,0,0,1,2,40000.0,10.0
STORE_12,PROD_047,1,0,0,1,2,44000.0,10.0
STORE_12,PROD_048,1,0,0,1,2,48000.0,10.0
STORE_12,PROD_049,1,0,0,1,2,52000.0,10.0
STORE_12,PROD_050,1,0,0,1,2,43000.0,10.0
STORE_12,PROD_051,0,0,0,0,2,0.0,0.0
STORE_12,PROD_052,1,0,0,1,2,39000.0,10.0
STORE_12,PROD_053,0,0,0,0,2,0.0,0.0
STORE_12,PROD_054,0,0,0,0,2,0.0,0.0
STORE_12,PROD_055,0,0,0,0,2,0.0,0.0
STORE_12,PROD_056,0,0,0,0,2,0.0,0.0
STORE_12,PROD_057,0,0,0,0,2,0.0,0.0
STORE_12,PROD_058,0,0,0,0,2,0.0,0.0
STORE_12,PROD_059,0,0,0,0,2,0.0,0.0
STORE_12,PROD_060,0,0,0,0,2,0.0,0.0
STORE_13,PROD_001,7,0,0,6,3,45500.0,3.87
STORE_13,PROD_002,7,0,0,6,3,59500.0,5.35
STORE_13,PROD_003,3,0,0,3,2,21600.0,7.09
STORE_13,PROD_004,2,0,0,2,2,15600.0,3.35
STORE_13,PROD_005,0,0,0,0,2,0.0,0.0
STORE_13,PROD_006,6,0,0,5,2,37200.0,3.28
STORE_13,PROD_007,6,0,0,6,3,54000.0,3.28
STORE_13,PROD_008,5,0,0,5,2,47500.0,3.56
STORE_13,PROD_009,7,0,0,6,3,77000.0,3.91
STORE_13,PROD_010,5,0,0,5,2,60000.0,3.82
STORE_13,PROD_011,3,0,0,3,2,31500.0,6.5
STORE_13,PROD_012,2,0,0,2,2,22400.0,3.59
STORE_13,PROD_013,5,0,0,6,3,41000.0,2.8
STORE_13,PROD_014,4,0,0,5,2,40800.0,2.97
STORE_13,PROD_015,4,0,0,3,2,39200.0,6.71
STORE_13,PROD_016,6,0,0,5,2,69000.0,4.66
STORE_13,PROD_017,1,0,0,1,2,6800.0,10.0
STORE_13,PROD_018,4,0,0,5,2,29600.0,6.5
STORE_13,PROD_019,2,0,0,2,2,28000.0,8.67
STORE_13,PROD_020,2,0,0,3,2,31000.0,2.21
STORE_13,PROD_021,4,0,0,3,2,72000.0,4.33
STORE_13,PROD_022,3,0,0,3,2,61500.0,4.46
STORE_13,PROD_023,2,0,0,2,2,44000.0,6.93
STORE_13,PROD_024,2,0,0,2,2,49000.0,6.5
STORE_13,PROD_025,3,0,0,3,2,49500.0,3.25
STORE_13,PROD_026,3,0,0,4,2,57000.0,3.18
STORE_13,PROD_027,2,0,0,3,2,52000.0,2.89
STORE_13,PROD_028,3,0,0,3,2,84000.0,4.46
STORE_13,PROD_029,4,0,0,3,2,120000.0,4.33
STORE_13,PROD_030,0,0,0,0,2,0.0,0.0
STORE_13,PROD_031,2,0,0,3,2,35000.0,3.15
STORE_13,PROD_032,1,0,0,2,2,21000.0,3.06
STORE_13,PROD_033,5,0,0,4,2,115000.0,5.42
STORE_13,PROD_034,2,0,0,2,2,32000.0,8.0
STORE_13,PROD_035,1,0,0,1,2,17200.0,3.71
STORE_13,PROD_036,3,0,0,3,2,43500.0,3.25
STORE_13,PROD_037,3,0,0,3,2,58500.0,4.46
STORE_13,PROD_038,3,0,0,3,2,81000.0,3.25
STORE_13,PROD_039,0,0,0,0,2,0.0,0.0
STORE_13,PROD_040,1,0,0,1,2,42000.0,10.0
STORE_13,PROD_041,1,0,0,1,2,46000.0,10.0
STORE_13,PROD_042,1,0,0,1,2,50000.0,10.0
STORE_13,PROD_043,0,0,0,0,2,0.0,0.0
STORE_13,PROD_044,1,0,0,1,2,58000.0,10.0
STORE_13,PROD_045,1,0,0,1,2,35000.0,10.0
STORE_13,PROD_046,1,0,0,1,2,40000.0,10.0
STORE_13,PROD_047,1,0,0,1,2,44000.0,10.0
STORE_13,PROD_048,1,0,0,1,2,48000.0,10.0
STORE_13,PROD_049,1,0,0,1,2,52000.0,10.0
STORE_13,PROD_050,1,0,0,1,2,43000.0,10.0
STORE_13,PROD_051,0,0,0,0,2,0.0,0.0
STORE_13,PROD_052,1,0,0,1,2,39000.0,10.0
STORE_13,PROD_053,0,0,0,0,2,0.0,0.0
STORE_13,PROD_054,0,0,0,0,2,0.0,0.0
STORE_13,PROD_055,0,0,0,0,2,0.0,0.0
STORE_13,PROD_056,0,0,0,0,2,0.0,0.0
STORE_13,PROD_057,0,0,0,0,2,0.0,0.0
STORE_13,PROD_058,0,0,0,0,2,0.0,0.0
STORE_13,PROD_059,0,0,0,0,2,0.0,0.0
STORE_13,PROD_060,0,0,0,0,2,0.0,0.0
STORE_14,PROD_001,8,0,0,7,3,52000.0,4.33
STORE_14,PROD_002,4,0,0,4,2,34000.0,3.15
STORE_14,PROD_003,2,0,0,2,2,14400.0,4.73
STORE_14,PROD_004,2,0,0,2,2,15600.0,3.47
STORE_14,PROD_005,0,0,0,0,2,0.0,0.0
STORE_14,PROD_006,5,0,0,5,2,31000.0,2.8
STORE_14,PROD_007,5,0,0,5,2,45000.0,2.77
STORE_14,PROD_008,5,0,0,5,2,47500.0,3.94
STORE_14,PROD_009,6,0,0,5,2,66000.0,3.32
STORE_14,PROD_010,7,0,0,6,3,84000.0,5.2
STORE_14,PROD_011,3,0,0,3,2,31500.0,6.0
STORE_14,PROD_012,3,0,0,3,2,33600.0,5.2
STORE_14,PROD_013,5,0,0,7,3,41000.0,2.74
STORE_14,PROD_014,6,0,0,6,3,61200.0,4.66
STORE_14,PROD_015,3,0,0,3,2,29400.0,4.88
STORE_14,PROD_016,4,0,0,5,2,46000.0,3.15
STORE_14,PROD_017,1,0,0,1,2,6800.0,10.0
STORE_14,PROD_018,4,0,0,5,2,29600.0,6.5
STORE_14,PROD_019,2,0,0,2,2,28000.0,10.4
STORE_14,PROD_020,2,0,0,3,2,31000.0,2.21
STORE_14,PROD_021,2,0,0,3,2,36000.0,2.26
STORE_14,PROD_022,3,0,0,3,2,61500.0,4.73
STORE_14,PROD_023,1,0,0,1,2,22000.0,5.78
STORE_14,PROD_024,2,0,0,2,2,49000.0,6.93
STORE_14,PROD_025,3,0,0,3,2,49500.0,3.39
STORE_14,PROD_026,2,0,0,3,2,38000.0,2.31
STORE_14,PROD_027,3,0,0,3,2,78000.0,4.59
STORE_14,PROD_028,2,0,0,2,2,56000.0,3.15
STORE_14,PROD_029,3,0,0,3,2,90000.0,3.39
STORE_14,PROD_030,0,0,0,0,2,0.0,0.0
STORE_14,PROD_031,3,0,0,3,2,52500.0,4.88
STORE_14,PROD_032,1,0,0,2,2,21000.0,3.06
STORE_14,PROD_033,3,0,0,3,2,69000.0,3.32
STORE_14,PROD_034,1,0,0,1,2,16000.0,6.5
STORE_14,PROD_035,2,0,0,2,2,34400.0,7.43
STORE_14,PROD_036,4,0,0,3,2,58000.0,4.43
STORE_14,PROD_037,3,0,0,3,2,58500.0,4.73
STORE_14,PROD_038,3,0,0,3,2,81000.0,3.25
STORE_14,PROD_039,0,0,0,0,2,0.0,0.0
STORE_14,PROD_040,1,0,0,1,2,42000.0,10.0
STORE_14,PROD_041,1,0,0,1,2,46000.0,10.0
STORE_14,PROD_042,1,0,0,1,2,50000.0,10.0
STORE_14,PROD_043,0,0,0,0,2,0.0,0.0
STORE_14,PROD_044,1,0,0,1,2,58000.0,10.0
STORE_14,PROD_045,1,0,0,1,2,35000.0,10.0
STORE_14,PROD_046,1,0,0,1,2,40000.0,10.0
STORE_14,PROD_047,1,0,0,1,2,44000.0,10.0
STORE_14,PROD_048,1,0,0,1,2,48000.0,10.0
STORE_14,PROD_049,1,0,0,1,2,52000.0,10.0
STORE_14,PROD_050,1,0,0,1,2,43000.0,10.0
STORE_14,PROD_051,0,0,0,0,2,0.0,0.0
STORE_14,PROD_052,0,0,0,0,2,0.0,0.0
STORE_14,PROD_053,0,0,0,0,2,0.0,0.0
STORE_14,PROD_054,0,0,0,0,2,0.0,0.0
STORE_14,PROD_055,0,0,0,0,2,0.0,0.0
STORE_14,PROD_056,0,0,0,0,2,0.0,0.0
STORE_14,PROD_057,0,0,0,0,2,0.0,0.0
STORE_14,PROD_058,0,0,0,0,2,0.0,0.0
STORE_14,PROD_059,0,0,0,0,2,0.0,0.0
STORE_14,PROD_060,0,0,0,0,2,0.0,0.0
STORE_15,PROD_001,5,0,0,5,2,32500.0,3.25
STORE_15,PROD_002,5,0,0,6,3,42500.0,3.94
STORE_15,PROD_003,2,0,0,3,2,14400.0,4.95
STORE_15,PROD_004,1,0,0,2,2,7800.0,1.86
STORE_15,PROD_005,0,0,0,0,2,0.0,0.0
STORE_15,PROD_006,5,0,0,6,3,31000.0,3.17
STORE_15,PROD_007,6,0,0,6,3,54000.0,3.8
STORE_15,PROD_008,5,0,0,6,3,47500.0,4.13
STORE_15,PROD_009,4,0,0,5,2,44000.0,2.39
STORE_15,PROD_010,5,0,0,5,2,60000.0,4.06
STORE_15,PROD_011,4,0,0,3,2,42000.0,9.04
STORE_15,PROD_012,2,0,0,2,2,22400.0,4.52
STORE_15,PROD_013,4,0,0,5,2,32800.0,2.57
STORE_15,PROD_014,6,0,0,6,3,61200.0,4.95
STORE_15,PROD_015,3,0,0,3,2,29400.0,5.57
STORE_15,PROD_016,4,0,0,5,2,46000.0,3.35
STORE_15,PROD_017,1,0,0,1,2,6800.0,10.0
STORE_15,PROD_018,4,0,0,3,2,29600.0,9.04
STORE_15,PROD_019,1,0,0,1,2,14000.0,10.0
STORE_15,PROD_020,2,0,0,3,2,31000.0,2.31
STORE_15,PROD_021,2,0,0,3,2,36000.0,2.26
STORE_15,PROD_022,2,0,0,3,2,41000.0,3.25
STORE_15,PROD_023,1,0,0,1,2,22000.0,10.0
STORE_15,PROD_024,1,0,0,1,2,24500.0,4.0
STORE_15,PROD_025,4,0,0,3,2,66000.0,4.62
STORE_15,PROD_026,3,0,0,3,2,57000.0,3.39
STORE_15,PROD_027,2,0,0,3,2,52000.0,3.47
STORE_15,PROD_028,2,0,0,2,2,56000.0,3.25
STORE_15,PROD_029,3,0,0,4,2,90000.0,3.39
STORE_15,PROD_030,0,0,0,0,2,0.0,0.0
STORE_15,PROD_031,3,0,0,3,2,52500.0,4.88
STORE_15,PROD_032,1,0,0,1,2,21000.0,4.0
STORE_15,PROD_033,3,0,0,3,2,69000.0,3.55
STORE_15,PROD_034,1,0,0,1,2,16000.0,10.0
STORE_15,PROD_035,1,0,0,1,2,17200.0,4.33
STORE_15,PROD_036,2,0,0,3,2,29000.0,2.31
STORE_15,PROD_037,3,0,0,3,2,58500.0,5.03
STORE_15,PROD_038,5,0,0,4,2,135000.0,5.65
STORE_15,PROD_039,0,0,0,0,2,0.0,0.0
STORE_15,PROD_040,0,0,0,0,2,0.0,0.0
STORE_15,PROD_041,0,0,0,0,2,0.0,0.0
STORE_15,PROD_042,0,0,0,0,2,0.0,0.0
STORE_15,PROD_043,0,0,0,0,2,0.0,0.0
STORE_15,PROD_044,1,0,0,1,2,58000.0,10.0
STORE_15,PROD_045,0,0,0,0,2,0.0,0.0
STORE_15,PROD_046,0,0,0,0,2,0.0,0.0
STORE_15,PROD_047,0,0,0,0,2,0.0,0.0
STORE_15,PROD_048,0,0,0,0,2,0.0,0.0
STORE_15,PROD_049,0,0,0,0,2,0.0,0.0
STORE_15,PROD_050,0,0,0,0,2,0.0,0.0
STORE_15,PROD_051,0,0,0,0,2,0.0,0.0
STORE_15,PROD_052,0,0,0,0,2,0.0,0.0
STORE_15,PROD_053,0,0,0,0,2,0.0,0.0
STORE_15,PROD_054,0,0,0,0,2,0.0,0.0
STORE_15,PROD_055,0,0,0,0,2,0.0,0.0
STORE_15,PROD_056,0,0,0,0,2,0.0,0.0
STORE_15,PROD_057,0,0,0,0,2,0.0,0.0
STORE_15,PROD_058,0,0,0,0,2,0.0,0.0
STORE_15,PROD_059,0,0,0,0,2,0.0,0.0
STORE_15,PROD_060,0,0,0,0,2,0.0,0.0
STORE_16,PROD_001,4,0,0,5,2,26000.0,2.81
